0,0,0,0
-0.00115443,-0.00304617,0.00115683,0.00126684
-0.0011400275999999998,-0.00256506,-0.0013858499999999999,0.001040166
-0.0015200376,-0.0017195700000000001,-0.00211365,0.00047430599999999997
-0.0021359076,-0.0005680200000000002,-0.002352282,0.00011016600000000003
-0.0031166676000000003,-0.0043902,0.002314908,6.762000000000003e-05
-0.0042927876,-0.0031685100000000002,0.002243874,-0.0005669099999999999
-0.0053327976000000004,-0.0019467900000000003,0.000957414,-0.00102945
-0.005297448600000001,-0.0014731200000000005,-0.0014515859999999997,-0.0010210407
-0.0048624186000000005,-0.0003911100000000005,-0.0026682959999999997,-0.0015000207
-0.0062653686000000005,-0.0020901900000000005,0.000622404,-0.0016003677
-0.0054709986000000006,-0.0051314099999999994,0.001021704,4.0842299999999804e-05
-0.0054362226,-0.0041648399999999995,-7.356000000000029e-06,-0.0008128677000000001
-0.0062126226,-0.0030052199999999994,-0.00010743600000000002,-0.0011967777000000002
-0.0061762446,-0.0029381789999999995,-0.00024941700000000004,-0.0009057057000000003
-0.0063234876,-0.0020846189999999994,-0.001342497,-0.0018358257000000002
-0.0056651976000000005,-0.0007195289999999996,-0.0028352969999999996,-0.0026534457
-0.0068717376,-0.0032107289999999994,0.0009312029999999998,-0.0031064157
-0.0068386416000000005,-0.0026184989999999994,-7.8837e-05,-0.0033021927
-0.0067483986,-0.0025663559999999992,-0.000605097,-0.0031554297
-0.006568248600000001,-0.001986545999999999,-0.001591737,-0.0032526747000000003
-0.006251688600000001,-0.0016308359999999992,-0.0023840669999999997,-0.0032195757000000004
-0.005804808600000001,-0.0006021959999999993,-0.0035933369999999994,-0.0036473457000000004
-0.005820402300000001,-0.002717825999999999,-0.0029771069999999997,-0.0027021057000000005
-0.005010732300000001,-0.006377345999999999,-0.0031800899999999996,-0.00013764570000000071
-0.004848924300000001,-0.005209025999999999,-0.004625069999999999,-0.0014401857000000005
-0.006709014300000001,-0.0026048459999999996,-0.0046223296799999996,-0.0025510857000000005
-0.006766257300000001,-0.005343756,-0.0035048296799999996,-0.0008043657000000007
-0.008718777300000001,-0.002712876,-0.0034352566799999997,-0.0019854657000000003
-0.008323287300000001,-0.0021423659999999997,-0.00442858668,-0.0019659444000000004
-0.0083751753,-0.0024968459999999996,-0.00401404668,-0.0017458644000000003
-0.007580805300000001,-0.0055380659999999995,-0.00361474668,-0.0001046544000000006
-0.007290681300000001,-0.0043852859999999995,-0.00509416668,-0.0013443444000000005
-0.0077503413000000005,-0.005914266,-0.0030907966799999997,-0.0012918504000000006
-0.0075816453,-0.005613816,-0.0037725766799999996,-0.0012936649800000006
-0.0076804173,-0.004277256,-0.00514411668,-0.0009970249800000006
-0.0075675062999999996,-0.00452433,-0.0049084876799999995,-0.0007734529800000006
-0.0073996893,-0.00461745,-0.004853566679999999,-0.0006394939800000006
-0.0069253893,-0.004356723000000001,-0.005547706679999999,-0.00039225798000000066
-0.0078680793,-0.008267673,-0.0008445166799999999,-0.0005907529800000006
-0.0083857893,-0.006926763,-0.0033110866799999994,-4.856298000000068e-05
-0.010498419299999999,-0.004166763,-0.0032332876799999995,-0.0014535229800000007
-0.010478580599999999,-0.0034193430000000005,-0.004115317679999999,-0.0016399909800000007
-0.0099746106,-0.002157303,-0.005477257679999999,-0.0023579209800000007
-0.009871590599999999,-0.002120058,-0.0055634566799999995,-0.002313958980000001
-0.010840740599999999,-0.004284108,-0.00207046668,-0.002597797980000001
-0.010647324599999999,-0.002902248,-0.004574566679999999,-0.001784827980000001
-0.0102417846,-0.002584398,-0.005277676679999999,-0.001664833980000001
-0.0112935846,-0.006354408,-0.0007294966799999995,-0.001890481980000001
-0.0107736546,-0.0051680879999999995,-0.0021518566799999996,-0.002640991980000001
-0.0102374046,-0.0037340879999999996,-0.0036927166799999994,-0.003611851980000001
-0.0100013346,-0.006603978,-0.0025567066799999996,-0.0013608319800000011
-0.0095490246,-0.006016098,-0.0034742266799999994,-0.0013975609800000012
-0.009245514600000001,-0.005745438,-0.004179406679999999,-0.0012694189800000013
-0.009236448900000001,-0.006060798,-0.0037586866799999992,-0.0010373119800000013
-0.009031908900000002,-0.004605678,-0.005322676679999999,-0.0028686019800000014
-0.008967615900000002,-0.004814265,-0.0050595436799999996,-0.0027796429800000014
-0.008250105900000002,-0.0034473150000000003,-0.006556183679999999,-0.0036492529800000013
-0.009377295900000002,-0.005934795,-0.0034652236799999994,-0.0035350759800000012
-0.009328971900000002,-0.003996075,-0.005972413679999999,-0.0030785959800000012
-0.009279897900000002,-0.005003595,-0.005559943679999999,-0.0026715259800000014
-0.008802777900000003,-0.0043399649999999994,-0.006495433679999999,-0.0027067009800000015
-0.009911607900000003,-0.008443335,-0.00122158368,-0.0034921309800000017
-0.009643071900000003,-0.007011195,-0.0026745136799999998,-0.0051694009800000015
-0.009798912900000003,-0.006032205,-0.0036013636799999997,-0.004873924980000001
-0.009725730900000003,-0.005590215,-0.0040271236799999995,-0.005049529980000001
-0.009824490900000003,-0.004253655,-0.00539866368,-0.004752889980000001
-0.009215190900000003,-0.0036980550000000004,-0.0063022936799999995,-0.004751989080000001
-0.010027680900000002,-0.005746035,-0.00404212368,-0.004574968080000001
-0.009422370900000003,-0.005206575,-0.00492955368,-0.004511998080000001
-0.009355074900000003,-0.005363016,-0.005050711679999999,-0.0041514880800000015
-0.009131790900000002,-0.006494705999999999,-0.00456678168,-0.0036788680800000015
-0.009343500900000003,-0.004845275999999999,-0.007067821679999999,-0.0028174180800000018
-0.009342284550000003,-0.004656560999999999,-0.007260184679999999,-0.0025899670800000017
-0.009558488550000003,-0.006684050999999999,-0.00550794468,-0.0024028600800000016
-0.009403088550000003,-0.006606455999999999,-0.00576019968,-0.002114506080000002
-0.009083978550000003,-0.0054977459999999995,-0.00700801968,-0.0026958760800000017
-0.010064738550000004,-0.009319926,-0.00234082968,-0.0027384220800000018
-0.009629708550000005,-0.008237916,-0.0035575396799999996,-0.0032174020800000017
-0.009594932550000004,-0.007271346,-0.004586599679999999,-0.004071112080000001
-0.009558554550000004,-0.007204304999999999,-0.0047285806799999995,-0.0037800400800000016
-0.008900264550000004,-0.005839215,-0.006221380679999999,-0.004597660080000001
-0.008583704550000003,-0.005483505,-0.007013710679999999,-0.004564561080000001
